timestamp,Biomass,Fossil Brown Coal/Lignite,Fossil Coal-derived Gas,Fossil Gas,Fossil Hard Coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river,Hydro Water Reservoir,Other,Other Renewable,Solar,Waste,Wind Offshore,Wind Onshore,total_renewable_mw,total_generation_mw,renewable_share_pct
2026-01-22 00:00:00+01:00,4075.289776,10040.49903,428.30333,13132.87009,6380.12233,107.40867,33.71876,1030.3694,1119.09217,58.9726,318.35946,78.85232,15.736684,743.2521,6038.728,17752.523428,30203.283138,91557.38128599999,33.0
2026-01-22 00:15:00+01:00,4063.435272,10040.83984,347.57334,13085.79375,6415.98384,106.439,33.80484,1234.087,1128.64517,63.0808,318.77346,78.465632,14.678888,738.5826,6268.142,17708.080496,30592.420098,92238.826026,33.2
2026-01-22 00:30:00+01:00,4055.676608,10091.40064,368.80666,13086.48363,6374.20275,,33.83836,1545.68275,1135.47497,45.4698,318.89046,78.645672,14.039088,741.1241,6497.904,17792.183496,31198.914744,93378.73772800001,33.4
2026-01-22 00:45:00+01:00,4069.58832,10192.34802,356.31,12996.81382,6292.82176,106.57233,34.00608,1598.2486999999999,1115.68747,55.6831,318.95746,78.733432,13.484756,734.2554,6684.06,17762.432912,31411.92477,93821.92833,33.5
2026-01-22 01:00:00+01:00,4052.909728,10260.21667,374.51667,12772.84443,5893.11611,107.04567,33.91972,1444.3324499999999,1130.79667,11.439,319.19946,78.6868,12.72234,733.3,6772.407,17683.406004,31220.619712,92901.478434,33.6
2026-01-22 01:15:00+01:00,4040.529008,10321.67456,369.18666,12666.26993,5554.45491,106.439,33.99592,1543.6422499999999,1119.01987,10.634,319.15346,78.627156,12.125576,738.7613,6989.694,17692.280036,31520.547816,93117.03545200001,33.9
2026-01-22 01:30:00+01:00,4039.277624,10395.53892,346.37333,12595.17916,5567.44314,,33.93656,1600.03615,1126.62147,9.855,319.03246,78.440984,11.482796,739.906,7030.117,17578.344372,31508.111956,92979.696922,33.9
2026-01-22 01:45:00+01:00,4056.109072,10327.40269,362.47334,12625.41319,5467.13002,,34.12356,1549.79225,1117.77654,9.89,318.96546,78.327104,11.304812,738.3808,6892.7,17569.099244,31319.122582,92478.010664,33.9
2026-01-22 02:00:00+01:00,4031.81638,10375.8832,400.65,12499.4683,5345.63451,106.57233,34.00264,1719.8011999999999,1123.88524,10.416,319.12446,78.452852,11.438096,726.74,6787.642,17588.987944,31386.442352000002,92546.957504,33.9
2026-01-22 02:15:00+01:00,4032.550564,10395.61485,350.92666,12487.83083,5311.52084,106.439,33.92928,1865.37285,1137.02124,11.31,319.21646,78.617936,11.32734,724.4078,6751.646,17628.809928,31550.585138,92797.126716,34.0
2026-01-22 02:30:00+01:00,4034.28288,10381.91066,351.04,12487.61233,5331.55921,,34.07272,1841.7507,1133.36184,11.801,319.27546,78.71616,11.811196,736.947,6696.932,17607.601444,31450.329940000003,92509.00454,34.0
2026-01-22 02:45:00+01:00,4046.993476,10276.79792,342.07333,12555.0309,5323.06075,,34.12484,1889.1115,1136.65184,10.874,319.12446,78.58004,11.62356,723.1895,6730.239,17501.080956,31439.279212,92417.835284,34.0
2026-01-22 03:00:00+01:00,4045.123136,10163.9495,338.06666,12495.56423,5563.73612,,34.1592,1762.8703500000001,1127.95767,10.745,318.97046,78.677144,11.483972,716.6085,6807.473,17198.59284,31077.082312000006,91751.06009400001,33.9
2026-01-22 03:15:00+01:00,4036.547888,10108.08683,366.65334,12603.19176,5706.15421,,34.25252,1725.6213500000001,1127.97037,11.17,318.55646,78.797396,11.413308,719.2453,6841.741,17123.06806,30990.581892000002,91803.051684,33.8
2026-01-22 03:30:00+01:00,4032.783364,10149.9855,377.09,12621.62133,5622.55805,106.56567,34.14004,1724.6336000000001,1127.93777,10.432,318.33846,78.348752,11.255228,703.5746,6932.146,17191.90938,31143.586134,92186.905878,33.8
2026-01-22 03:45:00+01:00,4043.23282,10242.85871,382.48333,12596.91575,5665.01014,106.439,34.1794,1701.42425,1128.28427,10.793,318.10946,77.69358,11.430192,713.6656,6955.458,17180.269828,31142.765339999998,92311.01267,33.7
2026-01-22 04:00:00+01:00,4060.777344,10387.43216,383.98333,12692.98777,5750.14284,,34.14184,1889.1403500000001,1126.78377,26.3932,317.23946,77.788972,11.268876,728.8835,7055.521,17270.0794,31551.894752,93364.458564,33.8
2026-01-22 04:15:00+01:00,4068.502944,10348.72898,389.98666,12785.5036,5779.89411,,34.09488,1767.65955,1129.84147,33.9648,317.57846,77.790368,11.23058,721.8276,7131.61,17316.654796,31571.349388000002,93486.218186,33.8
2026-01-22 04:30:00+01:00,4069.480328,10309.06913,382.80666,12924.18249,5708.78071,,34.13992,1757.4488,1133.37027,36.1965,317.79146,77.592936,11.829896,721.2733,7126.139,17349.284204,31595.481853999998,93554.867458,33.8
2026-01-22 04:45:00+01:00,4077.00678,10338.26562,374.77666,13025.01046,5669.56911,,34.16272,1589.0879499999999,1134.66534,56.7768,318.22146,77.713644,11.42236,720.28,7143.655,17386.98106,31511.471653999997,93469.066618,33.7
2026-01-22 05:00:00+01:00,4087.925236,10239.28239,360.40667,13216.58503,5701.56653,106.83233,34.21372,1540.31365,1129.13324,49.9317,319.03646,78.054152,11.182596,715.4045,7068.024,17523.008832,31521.787126,93702.68816199999,33.6
2026-01-22 05:15:00+01:00,4106.960408,10222.39928,361.19,13273.61811,5829.17828,106.57233,34.26072,1524.3054000000002,1129.40594,51.0975,319.06646,77.574708,11.357736,713.5566,6785.758,17711.649316,31432.369727999998,93690.320516,33.5
2026-01-22 05:30:00+01:00,4135.353852,10307.01589,337.96334,13276.48321,5866.52139,106.439,34.2694,1289.43145,1132.40734,51.2878,318.53946,77.719312,11.320804,724.9527,6657.565,17673.278652,31062.63361,93063.18221,33.4
2026-01-22 05:45:00+01:00,4165.093824,10376.56223,357.99666,13633.63091,6022.85886,110.06223,34.31928,807.4299000000001,1126.21174,54.257,318.15046,77.315624,12.39212,722.0598,6552.581,17623.501812,30453.1023,92447.52575,32.9
2026-01-22 06:00:00+01:00,4257.895144,10379.4382,381.11666,14033.98423,6207.03908,218.8258,34.32264,663.6759500000001,1142.33717,110.4018,318.33846,77.18286,11.66698,714.1523,6488.05,18316.714024,31102.246568,94457.387866,32.9
2026-01-22 06:15:00+01:00,4337.652616,10430.31832,359.56334,14202.55728,6256.01138,226.9663,34.30736,574.27905,1140.02947,118.2191,318.27246,76.658276,11.966744,646.0751,6588.722,18039.16598,30921.000596000005,94281.76537200002,32.8
2026-01-22 06:30:00+01:00,4426.534896,10504.95787,386.02,14167.72196,6318.10461,226.73057,34.29564,607.9931,1142.19497,196.2704,318.25546,76.424104,12.864428,654.3952,6727.463,17835.444048,31059.484586000002,94695.154842,32.8
2026-01-22 06:45:00+01:00,4496.400848,10510.65282,372.27333,14100.99156,6432.47605,228.91517,34.2804,779.3543500000001,1168.87247,201.1375,318.32646,76.41136,37.531196,652.5558,6764.387,17817.230652,31375.605776,95367.40274199999,32.9
2026-01-22 07:00:00+01:00,4633.72914,10511.40079,349.63667,14321.72234,6737.01407,364.42317,34.17976,1778.3967,1294.69657,140.5938,318.11746,76.293136,33.850256,658.3277,6560.13,17779.04442,32330.913782000003,97922.469764,33.0
2026-01-22 07:15:00+01:00,4713.923808,10499.86129,345.18667,14585.76476,6936.17475,398.9528,34.2688,2057.3850500000003,1295.87427,162.9156,316.98046,76.093204,34.36878,659.1846,6667.704,17692.825204,32735.358716000002,99212.82276200001,33.0
2026-01-22 07:30:00+01:00,4748.698268,10507.80734,343.39666,14723.50148,6995.7391,408.20313,34.2254,2269.8402499999997,1290.78037,272.0456,316.50446,76.155856,43.827016,668.8247,6815.383,17725.892232,33276.847992,100517.672854,33.1
2026-01-22 07:45:00+01:00,4782.669972,10483.82127,331.24667,14809.6989,7085.43889,515.5556,34.16116,2451.22165,1305.32747,307.9418,317.06046,75.978388,115.69836,667.1749,6861.925,17765.130236,33700.054036,101610.104762,33.2
2026-01-22 08:00:00+01:00,4823.005108,10477.05447,316.67333,14878.89046,7102.56559,565.8435,34.11216,2517.8967,1296.31958,314.0689,320.06046,75.614968,129.151052,660.6704,7158.541,17689.829572,34038.539039999996,102398.83629,33.2
2026-01-22 08:15:00+01:00,4862.447688,10641.72832,336.03,14905.10444,7105.95327,565.7473,34.08356,2325.4724,1295.23668,320.4658,320.34046,76.449392,635.769996,659.913,7243.897,17671.683068,34465.50558399999,103465.82795799998,33.3
2026-01-22 08:30:00+01:00,4872.582268,10703.98256,314.21,14647.00521,7084.18806,539.1883,32.5718,2332.24075,1299.99218,315.6554,320.09846,77.551264,1615.629244,671.9115,7255.566,17644.522704,35446.311610000004,105173.20731,33.7
2026-01-22 08:45:00+01:00,4866.016844,10700.38535,309.43,14549.06779,7072.55214,475.4765,28.49524,2136.70755,1280.02108,190.3685,319.76446,77.453016,2824.574192,669.1809,7310.618,17208.303388,35922.55781,105940.97275999999,33.9
2026-01-22 09:00:00+01:00,4804.236332,10805.20613,299.84667,14540.37768,7043.76027,312.20417,27.09668,1878.2250999999999,1173.43478,133.0803,319.53046,77.33452,4370.448632,670.1048,6844.227,16359.942864,35668.026208,105327.082596,33.9
2026-01-22 09:15:00+01:00,4777.468844,10973.63988,303.95666,14371.09656,7069.55895,187.4204,27.98244,1364.03135,1131.32548,97.964,319.29146,77.596568,6118.039676,674.0535,7037.718,15661.99036,36294.116718,106487.25084600001,34.1
2026-01-22 09:30:00+01:00,4755.989412,10958.95318,309.83,14255.41632,7034.85921,106.439,28.78928,1251.44995,1130.94398,116.4095,319.00746,77.478752,8046.091408,669.6966,7115.259,15102.35472,37624.766002,108903.733774,34.5
2026-01-22 09:45:00+01:00,4714.04928,10840.11729,312.31333,14067.16727,6928.35164,,28.75584,930.2166,1111.13018,76.2306,319.10746,77.708524,9970.320484,677.7932,7221.573,14698.76044,38828.744948,110802.34008600001,35.0
2026-01-22 10:00:00+01:00,4585.205952,10706.95263,342.66594,13562.34562,6860.16114,,28.6388,1157.878,1102.3512,49.9344,319.22046,78.319104,11980.119144,665.1248,7374.487,14142.935252,40499.86885200001,113456.20829400001,35.7
2026-01-22 10:15:00+01:00,4520.704756,10596.11234,330.98333,13492.04474,6752.01334,,28.61688,950.8443,1085.5865,53.7354,318.74446,78.42222,13802.28254,644.7444,7333.257,13709.368488,41562.818084,115260.278778,36.1
2026-01-22 10:30:00+01:00,4443.030564,10448.89137,361.49899,13427.67866,6578.2046,,28.5462,444.07115000000005,1089.90572,48.0625,318.56046,78.298216,15575.404372,670.1986,7325.907,13104.902384,42138.128106,116081.28889199998,36.3
2026-01-22 10:45:00+01:00,4376.187216,10379.56264,391.14315,13198.80805,6475.57255,106.56567,28.46784,522.93775,1078.13172,37.9439,318.41446,78.459124,17161.329668,671.2166,7420.188,12684.133876,43387.779094000005,118316.841308,36.7
2026-01-22 11:00:00+01:00,4261.260244,10158.12341,412.83666,12660.57779,6412.34261,106.57233,28.34108,587.9064500000001,1080.46502,33.975,317.95446,78.666564,18571.284956,666.6816,7417.743,12268.939472,44328.581786,119392.25243200001,37.1
2026-01-22 11:15:00+01:00,4239.548164,10046.33106,423.0,12524.77091,6388.97439,106.439,28.26184,675.463,1074.79752,47.3114,317.66646,79.159888,19725.73934,665.283,7583.584,11863.068392,45316.933544,121106.331908,37.4
2026-01-22 11:30:00+01:00,4246.75868,10044.88804,391.81667,12606.11139,6409.37417,106.57233,28.24928,963.92975,1094.45272,31.3824,317.53246,79.177964,20622.634636,638.6459,7494.935,11531.6912,46093.21162999999,122701.36421999999,37.6
2026-01-22 11:45:00+01:00,4259.71926,10022.86172,408.65334,12659.67629,6402.47118,106.439,28.24504,1082.71645,1093.64062,30.3639,317.51946,79.316608,21369.680392,665.9455,7349.367,11236.233532,46529.282801999994,123642.132094,37.6
2026-01-22 12:00:00+01:00,4164.99678,9850.32163,388.65,12266.75555,6358.87596,,29.46216,1144.1654,1093.21402,30.1231,317.14346,79.084764,21842.9925,672.0303,7699.908,11057.70234,47141.649064000005,124137.07502800002,38.0
2026-01-22 12:15:00+01:00,4157.408464,9823.96827,380.68,12231.67262,6371.12474,,32.07484,885.44745,1084.74452,30.1065,317.16046,79.408848,22081.112496,655.8342,7563.581,11123.99852,47037.882638,123856.20556600002,38.0
2026-01-22 12:30:00+01:00,4153.822224,9806.69777,387.28333,12305.11319,6353.23974,,32.12048,816.83655,1078.37742,30.0861,317.27746,80.397688,22045.194908,663.1294,7578.398,11284.093232,47099.326602,124031.394094,38.0
2026-01-22 12:45:00+01:00,4162.631212,9813.28535,304.91333,12274.06405,6276.44046,,31.98388,721.8285,1085.24962,30.2346,317.34046,81.003712,21737.358056,660.0127,7489.287,11574.13086,46913.70744,123473.47123,38.0
2026-01-22 13:00:00+01:00,4163.6834,9763.56092,280.95667,12056.12925,6229.97831,106.839,31.9442,805.1963999999999,1093.61048,23.7444,318.57746,80.908628,21329.30588,661.7051,7481.942,11796.862804,46807.198192,123032.143094,38.0
2026-01-22 13:15:00+01:00,4147.53044,9787.67548,279.89667,12140.06976,6212.45741,106.439,31.82716,721.04665,1099.84218,22.826,318.37646,80.730392,20551.946044,662.331,7506.938,12009.723648,46172.410513999996,121852.066808,37.9
2026-01-22 13:30:00+01:00,4144.361348,9375.92806,273.89333,12253.15368,6214.58428,106.579,31.68336,890.21575,1100.97528,21.6096,318.15546,81.563504,19595.830204,666.2039,7655.784,12021.584968,45543.608014,120295.71373799999,37.9
2026-01-22 13:45:00+01:00,4137.345204,9877.10981,272.18,12335.35748,6192.48901,106.439,31.726,874.6834,1105.98758,22.2487,318.55246,81.337952,18334.841592,666.9185,7646.937,12097.35184,44332.459268,118433.96479599999,37.4
2026-01-22 14:00:00+01:00,4155.92486,10197.61445,283.42667,12683.61314,6177.0592,,31.75796,836.1129999999999,1104.64338,73.4512,318.79046,81.023852,16904.431028,672.1522,7811.913,12173.938796,43173.197076000004,116679.050272,37.0
2026-01-22 14:15:00+01:00,4199.72184,10340.45975,297.06333,12974.24748,6159.11754,,31.93368,826.0814,1104.05698,62.4843,318.21746,81.050584,15240.82218,639.9118,7368.316,12138.521492,41052.988456,112834.99427200001,36.4
2026-01-22 14:30:00+01:00,4254.66576,10432.96747,297.67667,13111.00767,6139.41619,,31.88368,263.53774999999996,1122.4823,25.3946,318.24646,80.915428,13433.16174,650.7724,7359.703,12261.31132,38833.055578,108616.19801600001,35.8
2026-01-22 14:45:00+01:00,4278.521496,10613.11323,301.38333,13333.43629,6195.30816,269.23133,31.95236,474.45035,1116.4794,21.9101,318.15546,80.6617,11465.708428,667.8875,7464.59,12259.565624,37193.839458,106086.194216,35.1
2026-01-22 15:00:00+01:00,4342.712616,10918.1775,343.69333,14241.5463,6409.19495,398.5596,31.91292,215.6456,1115.2247,85.6294,318.31846,80.923464,9334.62516,668.305,7492.215,12392.36476,35091.25362,103480.30238000001,33.9
2026-01-22 15:15:00+01:00,4392.331708,11110.01901,367.94,15097.17503,6486.65437,398.6394,32.10652,213.9509,1129.5363,73.3059,318.35546,80.874472,7318.762676,667.8407,7428.497,12438.172588,33107.538064,100661.700098,32.9
2026-01-22 15:30:00+01:00,4471.344776,11228.30603,373.92334,15845.49888,6575.2523,398.8566,32.15408,387.51925,1160.50958,67.0869,318.25546,80.867312,5353.774312,672.4606,7385.425,12546.427408,31485.108618,98382.770446,32.0
2026-01-22 15:45:00+01:00,4530.920908,11273.97212,397.97667,16173.60551,6675.68367,398.7427,32.1734,985.24175,1192.07298,96.1381,318.17146,80.688844,3594.19624,664.7977,7197.814,12717.248232,30426.494454,96755.938738,31.4
2026-01-22 16:00:00+01:00,4707.998288,11216.50556,422.18,16342.31417,6803.33833,398.5766,32.15728,970.1644,1217.26168,60.0084,318.40146,80.820604,2120.831584,667.4663,7255.207,13238.68856,29683.137795999995,95535.058012,31.1
2026-01-22 16:15:00+01:00,4808.875524,11216.43239,409.08667,16532.06763,6840.2043,400.85873,32.33556,1278.60455,1270.39018,86.1773,318.47646,80.386304,1106.560124,676.0178,7264.874,14342.1364,30270.339942,96933.823864,31.2
2026-01-22 16:30:00+01:00,4845.17064,11230.06148,397.82334,16670.83501,6840.77596,458.38697,32.40328,1571.55445,1426.19828,122.546,318.76546,80.734308,454.107064,666.0619,7295.511,15208.542688,31036.767710000007,98656.24554,31.5
2026-01-22 16:45:00+01:00,4866.28,11196.12414,385.52666,16743.316,6850.83948,489.12437,32.49008,1871.1427999999999,1445.11468,144.5874,318.89046,80.79874,162.667948,673.0037,7367.014,15977.143168,31947.238815999997,100551.30244199999,31.8
2026-01-22 17:00:00+01:00,4891.31026,11204.87969,382.03667,16958.49361,6801.59979,515.7766,32.6418,1501.86415,1445.07268,144.0142,319.16646,80.734988,67.811316,683.2858,7443.937,16568.684028,32176.070421999997,101217.379464,31.8
2026-01-22 17:15:00+01:00,4904.448928,11282.39818,382.97333,17116.91341,6791.33053,630.5585,32.71404,1545.92235,1470.34841,187.5079,319.53446,80.73926,58.567508,762.3708,7504.509,16746.919812,32531.677208,102349.43362600001,31.8
2026-01-22 17:30:00+01:00,4925.636964,11261.25413,399.86667,17157.04593,6782.4115,637.8169,32.78224,1452.4557499999999,1468.58751,145.2314,319.81046,80.675556,55.24562,773.553,7501.232,17127.799932,32789.646972,102911.052534,31.9
2026-01-22 17:45:00+01:00,4932.44044,11252.74324,396.84,17173.50667,6793.78198,631.3235,32.85796,1528.9870999999998,1475.22801,120.6795,319.75946,80.510516,53.7088,775.3176,7476.937,17561.278496,33262.627821999995,103868.528094,32.0
2026-01-22 18:00:00+01:00,4935.296076,11403.58631,393.17667,17186.13176,6808.63713,616.0442,32.93828,1338.8309,1475.14346,99.5249,319.81446,80.752996,37.362792,775.8706,7225.758,17815.320856,33040.92826,103585.11765,31.9
2026-01-22 18:15:00+01:00,4939.815844,11530.30901,396.53667,17115.64964,6771.72036,584.3667,33.01696,1402.1768,1452.29936,97.6402,319.58446,80.208692,25.125392,766.7739,7251.234,17881.232348,33162.749596,103810.43993200001,31.9
2026-01-22 18:30:00+01:00,4943.512192,11526.16647,396.53999,17105.40547,6772.23882,584.9028,33.074,1424.8690000000001,1450.44086,97.7083,319.68446,79.77418,23.315908,729.9547,7257.367,17894.73448,33204.79592,103844.48455,32.0
2026-01-22 18:45:00+01:00,4916.67816,11530.83808,427.75,17182.02156,6678.9068,585.3076,33.08328,1224.03655,1396.15656,42.8469,319.16246,80.063104,20.879368,750.4488,7212.98,18019.942932,32946.666854,103367.769008,31.9
2026-01-22 19:00:00+01:00,4885.260768,11651.72309,434.24999,17097.35007,6490.50854,575.20893,33.06624,1091.4255,1366.48516,29.4082,319.24546,79.80206,24.00556,765.0301,7258.091,18333.286072,33100.83056,103534.9773,32.0
2026-01-22 19:15:00+01:00,4852.921896,11690.35208,420.92667,16950.5126,6480.38865,561.66603,33.09972,1002.6071499999999,1360.97746,29.2784,319.57146,79.622564,18.168384,767.1756,7264.704,18727.459584,33368.839157999995,103928.27140599999,32.1
2026-01-22 19:30:00+01:00,4812.577092,11671.46271,425.18333,16186.26567,6463.37141,561.6377,33.071,905.46695,1231.16066,29.3483,319.61746,79.77732,16.909444,753.5475,7266.859,18960.514688,33335.684454,103052.454688,32.3
2026-01-22 19:45:00+01:00,4744.791936,11676.30202,397.02333,15757.14199,6463.21096,561.56233,33.04852,748.1482000000001,1221.77681,29.4914,319.53846,79.530828,16.43728,755.9845,7275.976,19041.695672,33190.896646,102312.556882,32.4
2026-01-22 20:00:00+01:00,4616.428872,11655.8402,364.17,15557.30331,6452.56237,453.57983,33.08676,878.9234,1206.29391,16.15,319.09546,79.432096,15.578812,765.1224,7186.228,18828.21356,32860.33541,101288.34439,32.4
2026-01-22 20:15:00+01:00,4591.129544,11640.89585,386.31271,15710.48769,6345.63605,386.1291,33.09852,478.65345,1197.77651,11.7127,318.89846,79.4325,14.705636,759.1148,6816.342,18793.974852,32016.825712,99581.126084,32.2
2026-01-22 20:30:00+01:00,4541.242064,11692.61599,380.18333,15469.44926,6350.80235,205.29037,33.1042,533.8751500000001,1190.71611,11.7293,318.62746,79.489836,14.244208,754.6733,6777.965,18825.360324,32007.726192000002,99187.094444,32.3
2026-01-22 20:45:00+01:00,4501.989716,11567.30991,384.99333,15147.07829,6370.69369,106.57233,33.17644,359.55685000000005,1186.99861,11.9567,318.29346,79.429608,14.140776,752.3437,6762.688,18807.48656,31757.423260000003,98162.13123,32.4
2026-01-22 21:00:00+01:00,4427.68752,11480.52691,396.97667,14731.41341,6347.591,106.439,33.05356,360.3278,1182.19541,10.6171,318.52746,79.376036,14.310632,754.7924,6737.861,18665.788848,31511.217905999998,97158.702662,32.4
2026-01-22 21:15:00+01:00,4421.024252,11498.79792,384.32,14483.21932,6321.95078,106.699,33.1002,308.3813,1185.15851,11.8669,318.60646,79.288148,13.186432,759.5413,6871.438,18514.49262,31437.936362,96749.00750400001,32.5
2026-01-22 21:30:00+01:00,4371.719688,11550.24895,397.05334,14062.24569,6238.19559,107.11233,33.20944,646.66365,1188.72431,12.0971,318.91546,79.367544,13.35684,747.8437,6981.007,18459.717532,31785.863103999996,96993.34126799999,32.8
2026-01-22 21:45:00+01:00,4352.985736,11500.85928,404.19333,13712.19719,6211.90436,106.439,33.26292,620.3615,1186.53291,11.9175,319.12846,79.61006,13.615908,732.3369,6727.596,18255.692488,31281.575021999997,95550.208564,32.7
2026-01-22 22:00:00+01:00,4312.448084,11401.18575,399.71334,13135.80266,6163.24404,106.70567,33.3214,446.26635,1193.10302,11.8246,318.61846,79.600976,13.535316,742.5503,6949.325,17357.355828,30396.780574,93061.381368,32.7
2026-01-22 22:15:00+01:00,4276.883192,11351.11169,398.50667,12845.82933,6123.37387,106.57233,33.28036,649.4039,1192.05632,11.7229,319.20846,80.187164,13.49594,752.6409,7005.732,17518.838852,30781.600628,93460.444506,32.9
2026-01-22 22:30:00+01:00,4236.242696,11262.60149,347.52667,12781.61605,6073.17501,106.839,33.2562,700.5367,1188.88602,11.8381,318.93246,80.377924,13.64008,755.6482,7003.903,17611.580352,30880.261072,93406.86102400001,33.1
2026-01-22 22:45:00+01:00,4214.849664,11201.06661,360.02333,12734.9827,6069.04777,106.439,33.31144,902.0137,1193.78898,12.3606,319.29546,79.817976,13.523688,757.6163,6840.09,17607.694556,30897.450603999998,93343.372378,33.1
2026-01-22 23:00:00+01:00,4184.032284,10942.35101,348.86667,12691.09558,6039.20065,,33.35616,906.0978,1187.17168,12.058,319.05746,80.005268,13.620416,753.5612,6985.686,17488.2162,30890.243808,92874.620186,33.3
2026-01-22 23:15:00+01:00,4187.785404,10765.18519,330.66667,12680.46297,6026.13873,,33.36932,1003.93015,1195.39148,11.6403,318.50146,79.925464,13.836292,755.67,6920.587,17484.346332,30930.811742,92738.248504,33.4
2026-01-22 23:30:00+01:00,4162.871312,10649.92422,331.87,12600.99448,6050.71819,106.57233,33.40436,1178.3591000000001,1184.03148,11.9489,318.60646,79.792248,13.83968,756.3015,6914.61,17275.24882,30854.105900000002,92523.19898000002,33.3
2026-01-22 23:45:00+01:00,4157.724548,10357.2663,340.85333,12508.99795,6027.31381,106.439,33.47496,1406.25255,1178.39693,12.0878,319.01546,79.378484,13.696004,755.604,6942.035,17124.811716,30947.857992,92311.20583400001,33.5
2026-01-23 00:00:00+01:00,4106.78534,10264.04705,450.23,12188.59515,5995.6483,108.63633,33.47568,1455.4888,1173.23067,12.1447,319.36746,78.946236,13.40298,756.4765,7023.483,16979.890096,30876.847501999997,91836.695794,33.6
2026-01-23 00:15:00+01:00,4054.75072,10195.76296,408.3,12004.15909,5899.88639,107.98,33.51472,1466.7778,1178.69947,13.4051,319.42946,79.390872,12.985756,715.8349,7068.125,16744.01416,30651.663598,90954.67999599999,33.7
2026-01-23 00:30:00+01:00,4050.840304,10168.78059,441.33666,12109.2161,5892.46084,,33.50216,1500.5146,1175.33857,13.627,319.55546,79.692296,13.095288,716.858,7085.333,16501.839784,30453.783001999996,90555.77365399999,33.6
2026-01-23 00:45:00+01:00,4054.785952,10078.46968,452.45667,12174.09578,5842.2302,,33.48228,1689.58915,1174.48357,13.3981,319.58846,79.564512,13.140984,712.5058,7100.701,16318.561932,30477.70748,90534.76155,33.7
2026-01-23 01:00:00+01:00,4042.709648,10034.0234,420.49333,12185.70113,5686.97106,108.24667,33.4124,1665.549,1172.27967,13.0765,319.70146,80.018896,12.995572,706.8321,7154.094,16081.467996,30255.603681999997,89973.17651399999,33.6
2026-01-23 01:15:00+01:00,4029.653576,10021.99974,410.39334,12075.3454,5629.23776,107.98,33.40096,1748.2160999999999,1175.74247,12.6495,319.73846,79.930392,13.065944,707.9174,7165.422,16038.69094,30296.771882,89866.155864,33.7
2026-01-23 01:30:00+01:00,4040.149104,10022.32266,395.21333,12041.00061,5611.6208,108.24667,33.42492,2006.58055,1170.57827,11.9646,320.14846,79.894552,13.244152,711.3908,7173.098,16101.50962,30630.443767999997,90470.83086599999,33.9
2026-01-23 01:45:00+01:00,4029.075944,10049.31381,380.23334,12093.89775,5640.16037,107.98,33.51216,2216.4788000000003,1165.52352,11.5327,320.31146,79.999652,13.224672,712.6322,7187.699,16041.431592,30778.47804,90861.48501,33.9
2026-01-23 02:00:00+01:00,4016.212132,10147.58159,381.04001,12134.37212,5703.07947,,33.47796,1911.8534,1175.57569,3.1092,320.58746,80.435584,11.789136,715.157,6785.184,16007.848212,30025.485314,89452.788278,33.6
2026-01-23 02:15:00+01:00,4016.681004,10155.24945,402.84333,11892.68591,5716.82695,,33.45372,2158.0888,1165.85249,3.0045,320.50746,80.264092,11.665024,707.6445,6860.879,16028.579544,30358.468174,89912.693948,33.8
2026-01-23 02:30:00+01:00,4017.299988,10166.56428,404.49,11882.30978,5674.31358,108.12,33.47164,2190.1198,1164.92261,3.0894,320.49946,80.363936,11.924356,705.2866,6867.141,16294.267112,30662.599841999996,90586.783384,33.8
2026-01-23 02:45:00+01:00,4014.603368,10135.01067,411.95,11882.96555,5548.66571,107.98,33.45328,2255.57785,1154.94611,3.4258,320.48746,80.401476,12.191856,702.5444,6861.949,16473.774788,30890.323528,90890.25084600001,34.0
2026-01-23 03:00:00+01:00,4013.934264,10136.04294,427.88333,11871.82549,5403.25752,108.12,33.45408,2244.58535,1147.77899,3.3259,320.32846,80.459796,12.053632,701.1962,7320.424,16550.603216,31406.619228,91781.892396,34.2
2026-01-23 03:15:00+01:00,4025.210508,10116.73104,401.46,11888.23815,5362.3275,107.98,33.3854,2189.1322999999998,1149.79799,3.8529,320.20246,80.017032,11.82756,701.4065,7360.532,16584.155668,31437.911357999998,91774.168366,34.3
2026-01-23 03:30:00+01:00,4031.433296,9978.62369,398.66333,11996.66695,5353.38324,,33.42884,2179.5508,1148.19469,4.3272,319.95246,80.21236,11.842708,696.4399,7361.748,16606.118536,31456.85643,91657.44243,34.3
2026-01-23 03:45:00+01:00,4036.712252,9954.90174,399.34,12051.0881,5306.04931,,33.46428,2221.68235,1153.69699,5.1492,319.84746,80.34426,12.106208,713.6301,7356.79,16642.373224,31542.318764,91829.494238,34.3
2026-01-23 04:00:00+01:00,4056.22312,9939.37515,388.27,12094.07474,5360.62994,108.11333,33.37144,2048.5890999999997,1148.44179,21.1876,319.96446,80.303636,12.00648,705.9484,7239.38,16621.318516,31260.821682,91438.01938400001,34.2
2026-01-23 04:15:00+01:00,4070.098624,9930.52251,410.46667,12187.12106,5407.83992,107.98,33.2382,1923.7521,1142.39429,21.2648,319.78946,80.456712,12.099728,694.6774,7185.159,16577.173048,31045.636502,91149.67002399999,34.1
