timestamp,price_eur_mwh,date,hour,weekday,is_weekend,month,year,price_ma24h,price_ma7d,price_std24h,negative_price,is_peak,timestamp_h,Solar,Wind Onshore,Wind Offshore,Fossil Gas,Fossil Hard Coal,Fossil Brown Coal/Lignite,Biomass,Hydro Run-of-river,total_renewable_mw,total_generation_mw,renewable_share_pct,is_mock_data,gas_price_eur_mwh_mock,spark_spread_eur_mwh,spark_spread_positive,price_return_pct,last_updated
2025-10-09 14:00:00+02:00,83.2,2025-10-09,12,3,False,10,2025,116.53,74.0,31.12,False,True,2025-10-09 14:00:00+02:00,,,,,,,,,,,,,35.0,13.2,True,-0.179964007198552,2026-06-05 12:58
2025-10-09 15:00:00+02:00,88.83,2025-10-09,13,3,False,10,2025,116.08,74.05,31.44,False,True,2025-10-09 15:00:00+02:00,,,,,,,,,,,,,35.0,18.83,True,6.766826923076907,2026-06-05 12:58
2025-10-09 16:00:00+02:00,92.08,2025-10-09,14,3,False,10,2025,115.03,74.06,31.82,False,True,2025-10-09 16:00:00+02:00,,,,,,,,,,,,,35.0,22.08,True,3.6586738714398326,2026-06-05 12:58
2025-10-09 17:00:00+02:00,110.01,2025-10-09,15,3,False,10,2025,113.38,74.04,30.97,False,True,2025-10-09 17:00:00+02:00,,,,,,,,,,,,,35.0,40.01,True,19.472198088618597,2026-06-05 12:58
2025-10-09 18:00:00+02:00,122.91,2025-10-09,16,3,False,10,2025,110.84,73.77,27.22,False,True,2025-10-09 18:00:00+02:00,,,,,,,,,,,,,35.0,52.91,True,11.726206708481035,2026-06-05 12:58
2025-10-09 19:00:00+02:00,123.11,2025-10-09,17,3,False,10,2025,107.68,73.45,19.97,False,True,2025-10-09 19:00:00+02:00,,,,,,,,,,,,,35.0,53.11,True,0.16272068993572475,2026-06-05 12:58
2025-10-09 20:00:00+02:00,112.36,2025-10-09,18,3,False,10,2025,106.46,73.46,18.65,False,True,2025-10-09 20:00:00+02:00,,,,,,,,,,,,,35.0,42.36,True,-8.732028267403136,2026-06-05 12:58
2025-10-09 21:00:00+02:00,98.09,2025-10-09,19,3,False,10,2025,105.77,73.51,18.64,False,True,2025-10-09 21:00:00+02:00,,,,,,,,,,,,,35.0,28.09,True,-12.7002491990032,2026-06-05 12:58
2025-10-09 22:00:00+02:00,96.83,2025-10-09,20,3,False,10,2025,105.29,73.51,18.72,False,True,2025-10-09 22:00:00+02:00,,,,,,,,,,,,,35.0,26.83,True,-1.284534611071475,2026-06-05 12:58
2025-10-09 23:00:00+02:00,88.7,2025-10-09,21,3,False,10,2025,104.91,73.55,18.97,False,False,2025-10-09 23:00:00+02:00,,,,,,,,,,,,,35.0,18.7,True,-8.396158215429095,2026-06-05 12:58
2025-10-10 00:00:00+02:00,88.01,2025-10-09,22,3,False,10,2025,104.53,73.56,19.22,False,False,2025-10-10 00:00:00+02:00,,,,,,,,,,,,,35.0,18.01,True,-0.7779030439684309,2026-06-05 12:58
2025-10-10 01:00:00+02:00,84.97,2025-10-09,23,3,False,10,2025,104.21,73.6,19.49,False,False,2025-10-10 01:00:00+02:00,,,,,,,,,,,,,35.0,14.97,True,-3.4541529371662327,2026-06-05 12:58
2025-10-10 02:00:00+02:00,80.09,2025-10-10,0,4,False,10,2025,103.66,73.65,19.99,False,False,2025-10-10 02:00:00+02:00,,,,,,,,,,,,,35.0,10.09,True,-5.7432034835824375,2026-06-05 12:58
2025-10-10 03:00:00+02:00,78.29,2025-10-10,1,4,False,10,2025,103.14,73.68,20.5,False,False,2025-10-10 03:00:00+02:00,,,,,,,,,,,,,35.0,8.29,True,-2.2474715944562296,2026-06-05 12:58
2025-10-10 04:00:00+02:00,79.21,2025-10-10,2,4,False,10,2025,102.58,73.7,20.98,False,False,2025-10-10 04:00:00+02:00,,,,,,,,,,,,,35.0,9.21,True,1.1751181504662034,2026-06-05 12:58
2025-10-10 05:00:00+02:00,86.07,2025-10-10,3,4,False,10,2025,101.95,73.75,21.25,False,False,2025-10-10 05:00:00+02:00,,,,,,,,,,,,,35.0,16.07,True,8.660522661280146,2026-06-05 12:58
2025-10-10 06:00:00+02:00,102.64,2025-10-10,4,4,False,10,2025,100.99,73.8,20.64,False,False,2025-10-10 06:00:00+02:00,,,,,,,,,,,,,35.0,32.64,True,19.25177181364006,2026-06-05 12:58
2025-10-10 07:00:00+02:00,119.33,2025-10-10,5,4,False,10,2025,99.92,73.91,18.85,False,False,2025-10-10 07:00:00+02:00,,,,,,,,,,,,,35.0,49.33,True,16.260717069368667,2026-06-05 12:58
2025-10-10 08:00:00+02:00,122.61,2025-10-10,6,4,False,10,2025,98.79,74.02,16.37,False,False,2025-10-10 08:00:00+02:00,,,,,,,,,,,,,35.0,52.61,True,2.748680130729908,2026-06-05 12:58
2025-10-10 09:00:00+02:00,107.77,2025-10-10,7,4,False,10,2025,97.76,74.17,14.86,False,False,2025-10-10 09:00:00+02:00,,,,,,,,,,,,,35.0,37.77,True,-12.103417339531852,2026-06-05 12:58
2025-10-10 10:00:00+02:00,93.01,2025-10-10,8,4,False,10,2025,97.06,74.36,14.67,False,True,2025-10-10 10:00:00+02:00,,,,,,,,,,,,,35.0,23.01,True,-13.695833719959161,2026-06-05 12:58
2025-10-10 11:00:00+02:00,82.12,2025-10-10,9,4,False,10,2025,96.44,74.61,14.98,False,True,2025-10-10 11:00:00+02:00,,,,,,,,,,,,,35.0,12.12,True,-11.708418449629077,2026-06-05 12:58
2025-10-10 12:00:00+02:00,77.53,2025-10-10,10,4,False,10,2025,95.88,74.91,15.44,False,True,2025-10-10 12:00:00+02:00,,,,,,,,,,,,,35.0,7.53,True,-5.5893813930832925,2026-06-05 12:58
2025-10-10 13:00:00+02:00,75.69,2025-10-10,11,4,False,10,2025,95.56,75.27,15.78,False,True,2025-10-10 13:00:00+02:00,,,,,,,,,,,,,35.0,5.69,True,-2.373274861343999,2026-06-05 12:58
2025-10-10 14:00:00+02:00,77.26,2025-10-10,12,4,False,10,2025,95.31,75.57,16.03,False,True,2025-10-10 14:00:00+02:00,,,,,,,,,,,,,35.0,7.26,True,2.0742502312062427,2026-06-05 12:58
2025-10-10 15:00:00+02:00,88.9,2025-10-10,13,4,False,10,2025,95.32,75.8,16.03,False,True,2025-10-10 15:00:00+02:00,,,,,,,,,,,,,35.0,18.9,True,15.066010872378977,2026-06-05 12:58
2025-10-10 16:00:00+02:00,97.86,2025-10-10,14,4,False,10,2025,95.56,76.01,16.02,False,True,2025-10-10 16:00:00+02:00,,,,,,,,,,,,,35.0,27.86,True,10.078740157480315,2026-06-05 12:58
2025-10-10 17:00:00+02:00,118.2,2025-10-10,15,4,False,10,2025,95.9,76.18,16.43,False,True,2025-10-10 17:00:00+02:00,,,,,,,,,,,,,35.0,48.2,True,20.784794604537105,2026-06-05 12:58
2025-10-10 18:00:00+02:00,120.61,2025-10-10,16,4,False,10,2025,95.8,76.18,16.27,False,True,2025-10-10 18:00:00+02:00,,,,,,,,,,,,,35.0,50.61,True,2.038917089678516,2026-06-05 12:58
2025-10-10 19:00:00+02:00,123.29,2025-10-10,17,4,False,10,2025,95.81,76.26,16.28,False,True,2025-10-10 19:00:00+02:00,,,,,,,,,,,,,35.0,53.29,True,2.222037973634028,2026-06-05 12:58
2025-10-10 20:00:00+02:00,115.39,2025-10-10,18,4,False,10,2025,95.94,76.5,16.43,False,True,2025-10-10 20:00:00+02:00,,,,,,,,,,,,,35.0,45.39,True,-6.407656744261503,2026-06-05 12:58
2025-10-10 21:00:00+02:00,103.92,2025-10-10,19,4,False,10,2025,96.18,76.86,16.5,False,True,2025-10-10 21:00:00+02:00,,,,,,,,,,,,,35.0,33.92,True,-9.940202790536446,2026-06-05 12:58
2025-10-10 22:00:00+02:00,97.74,2025-10-10,20,4,False,10,2025,96.22,77.29,16.5,False,True,2025-10-10 22:00:00+02:00,,,,,,,,,,,,,35.0,27.74,True,-5.946882217090077,2026-06-05 12:58
2025-10-10 23:00:00+02:00,93.35,2025-10-10,21,4,False,10,2025,96.41,77.78,16.44,False,False,2025-10-10 23:00:00+02:00,,,,,,,,,,,,,35.0,23.35,True,-4.491508082668306,2026-06-05 12:58
2025-10-11 00:00:00+02:00,92.97,2025-10-10,22,4,False,10,2025,96.62,78.33,16.36,False,False,2025-10-11 00:00:00+02:00,,,,,,,,,,,,,35.0,22.97,True,-0.4070701660417786,2026-06-05 12:58
2025-10-11 01:00:00+02:00,88.84,2025-10-10,23,4,False,10,2025,96.78,78.86,16.26,False,False,2025-10-11 01:00:00+02:00,,,,,,,,,,,,,35.0,18.84,True,-4.442293212864357,2026-06-05 12:58
2025-10-11 02:00:00+02:00,87.39,2025-10-11,0,5,True,10,2025,97.08,79.38,16.0,False,False,2025-10-11 02:00:00+02:00,,,,,,,,,,,,,35.0,17.39,True,-1.6321476812246716,2026-06-05 12:58
2025-10-11 03:00:00+02:00,84.18,2025-10-11,1,5,True,10,2025,97.33,79.88,15.74,False,False,2025-10-11 03:00:00+02:00,,,,,,,,,,,,,35.0,14.18,True,-3.6731891520768944,2026-06-05 12:58
2025-10-11 04:00:00+02:00,82.03,2025-10-11,2,5,True,10,2025,97.45,80.38,15.61,False,False,2025-10-11 04:00:00+02:00,,,,,,,,,,,,,35.0,12.03,True,-2.554050843430755,2026-06-05 12:58
2025-10-11 05:00:00+02:00,84.76,2025-10-11,3,5,True,10,2025,97.39,80.89,15.65,False,False,2025-10-11 05:00:00+02:00,,,,,,,,,,,,,35.0,14.76,True,3.3280507131537185,2026-06-05 12:58
2025-10-11 06:00:00+02:00,90.27,2025-10-11,4,5,True,10,2025,96.88,81.44,15.68,False,False,2025-10-11 06:00:00+02:00,,,,,,,,,,,,,35.0,20.27,True,6.500707881075973,2026-06-05 12:58
2025-10-11 07:00:00+02:00,96.75,2025-10-11,5,5,True,10,2025,95.93,82.02,14.93,False,False,2025-10-11 07:00:00+02:00,,,,,,,,,,,,,35.0,26.75,True,7.178464606181456,2026-06-05 12:58
2025-10-11 08:00:00+02:00,100.4,2025-10-11,6,5,True,10,2025,95.01,82.62,13.86,False,False,2025-10-11 08:00:00+02:00,,,,,,,,,,,,,35.0,30.4,True,3.772609819121442,2026-06-05 12:58
2025-10-11 09:00:00+02:00,92.96,2025-10-11,7,5,True,10,2025,94.39,83.18,13.59,False,False,2025-10-11 09:00:00+02:00,,,,,,,,,,,,,35.0,22.96,True,-7.410358565737063,2026-06-05 12:58
2025-10-11 10:00:00+02:00,82.43,2025-10-11,8,5,True,10,2025,93.95,83.67,13.81,False,False,2025-10-11 10:00:00+02:00,,,,,,,,,,,,,35.0,12.43,True,-11.327452667814097,2026-06-05 12:58
2025-10-11 11:00:00+02:00,74.02,2025-10-11,9,5,True,10,2025,93.61,84.11,14.2,False,False,2025-10-11 11:00:00+02:00,,,,,,,,,,,,,35.0,4.02,True,-10.202596142181253,2026-06-05 12:58
2025-10-11 12:00:00+02:00,55.42,2025-10-11,10,5,True,10,2025,92.69,84.44,15.91,False,False,2025-10-11 12:00:00+02:00,,,,,,,,,,,,,35.0,-14.58,False,-25.12834369089435,2026-06-05 12:58
2025-10-11 13:00:00+02:00,46.77,2025-10-11,11,5,True,10,2025,91.49,84.72,18.18,False,False,2025-10-11 13:00:00+02:00,,,,,,,,,,,,,35.0,-23.23,False,-15.608083724287258,2026-06-05 12:58
2025-10-11 14:00:00+02:00,51.03,2025-10-11,12,5,True,10,2025,90.4,85.04,19.79,False,False,2025-10-11 14:00:00+02:00,,,,,,,,,,,,,35.0,-18.97,False,9.108402822321992,2026-06-05 12:58
2025-10-11 15:00:00+02:00,76.94,2025-10-11,13,5,True,10,2025,89.9,85.51,19.98,False,False,2025-10-11 15:00:00+02:00,,,,,,,,,,,,,35.0,6.94,True,50.77405447775818,2026-06-05 12:58
2025-10-11 16:00:00+02:00,83.65,2025-10-11,14,5,True,10,2025,89.3,86.01,19.95,False,False,2025-10-11 16:00:00+02:00,,,,,,,,,,,,,35.0,13.65,True,8.721081362100346,2026-06-05 12:58
2025-10-11 17:00:00+02:00,114.01,2025-10-11,15,5,True,10,2025,89.13,86.69,19.7,False,False,2025-10-11 17:00:00+02:00,,,,,,,,,,,,,35.0,44.01,True,36.294082486551105,2026-06-05 12:58
2025-10-11 18:00:00+02:00,126.44,2025-10-11,16,5,True,10,2025,89.37,87.43,20.13,False,False,2025-10-11 18:00:00+02:00,,,,,,,,,,,,,35.0,56.44,True,10.902552407683519,2026-06-05 12:58
2025-10-11 19:00:00+02:00,130.17,2025-10-11,17,5,True,10,2025,89.66,88.19,20.68,False,False,2025-10-11 19:00:00+02:00,,,,,,,,,,,,,35.0,60.17,True,2.9500158177791835,2026-06-05 12:58
2025-10-11 20:00:00+02:00,120.64,2025-10-11,18,5,True,10,2025,89.88,88.9,20.99,False,False,2025-10-11 20:00:00+02:00,,,,,,,,,,,,,35.0,50.64,True,-7.321195359913945,2026-06-05 12:58
2025-10-11 21:00:00+02:00,112.54,2025-10-11,19,5,True,10,2025,90.24,89.57,21.31,False,False,2025-10-11 21:00:00+02:00,,,,,,,,,,,,,35.0,42.54,True,-6.714190981432355,2026-06-05 12:58
2025-10-11 22:00:00+02:00,106.91,2025-10-11,20,5,True,10,2025,90.62,90.21,21.53,False,False,2025-10-11 22:00:00+02:00,,,,,,,,,,,,,35.0,36.91,True,-5.002665718855526,2026-06-05 12:58
2025-10-11 23:00:00+02:00,95.1,2025-10-11,21,5,True,10,2025,90.69,90.78,21.55,False,False,2025-10-11 23:00:00+02:00,,,,,,,,,,,,,35.0,25.1,True,-11.046674773173704,2026-06-05 12:58
2025-10-12 00:00:00+02:00,96.18,2025-10-11,22,5,True,10,2025,90.83,91.36,21.57,False,False,2025-10-12 00:00:00+02:00,,,,,,,,,,,,,35.0,26.18,True,1.1356466876971671,2026-06-05 12:58
2025-10-12 01:00:00+02:00,92.17,2025-10-11,23,5,True,10,2025,90.96,91.91,21.57,False,False,2025-10-12 01:00:00+02:00,,,,,,,,,,,,,35.0,22.17,True,-4.169265959658974,2026-06-05 12:58
2025-10-12 02:00:00+02:00,88.86,2025-10-12,0,6,True,10,2025,91.03,92.47,21.56,False,False,2025-10-12 02:00:00+02:00,,,,,,,,,,,,,35.0,18.86,True,-3.591190192036453,2026-06-05 12:58
2025-10-12 03:00:00+02:00,85.13,2025-10-12,1,6,True,10,2025,91.07,93.0,21.55,False,False,2025-10-12 03:00:00+02:00,,,,,,,,,,,,,35.0,15.13,True,-4.197614224623003,2026-06-05 12:58
2025-10-12 04:00:00+02:00,86.41,2025-10-12,2,6,True,10,2025,91.25,93.54,21.49,False,False,2025-10-12 04:00:00+02:00,,,,,,,,,,,,,35.0,16.41,True,1.50358275578526,2026-06-05 12:58
2025-10-12 05:00:00+02:00,86.66,2025-10-12,3,6,True,10,2025,91.33,94.09,21.46,False,False,2025-10-12 05:00:00+02:00,,,,,,,,,,,,,35.0,16.66,True,0.28931836592986926,2026-06-05 12:58
2025-10-12 06:00:00+02:00,88.3,2025-10-12,4,6,True,10,2025,91.25,94.63,21.47,False,False,2025-10-12 06:00:00+02:00,,,,,,,,,,,,,35.0,18.3,True,1.8924532656358295,2026-06-05 12:58
2025-10-12 07:00:00+02:00,89.17,2025-10-12,5,6,True,10,2025,90.93,95.17,21.44,False,False,2025-10-12 07:00:00+02:00,,,,,,,,,,,,,35.0,19.17,True,0.9852774631936567,2026-06-05 12:58
2025-10-12 08:00:00+02:00,88.66,2025-10-12,6,6,True,10,2025,90.44,95.7,21.35,False,False,2025-10-12 08:00:00+02:00,,,,,,,,,,,,,35.0,18.66,True,-0.5719412358416553,2026-06-05 12:58
2025-10-12 09:00:00+02:00,83.06,2025-10-12,7,6,True,10,2025,90.03,96.2,21.4,False,False,2025-10-12 09:00:00+02:00,,,,,,,,,,,,,35.0,13.06,True,-6.316264380780501,2026-06-05 12:58
2025-10-12 10:00:00+02:00,76.21,2025-10-12,8,6,True,10,2025,89.77,96.68,21.53,False,False,2025-10-12 10:00:00+02:00,,,,,,,,,,,,,35.0,6.21,True,-8.24705032506623,2026-06-05 12:58
2025-10-12 11:00:00+02:00,71.9,2025-10-12,9,6,True,10,2025,89.68,97.12,21.6,False,False,2025-10-12 11:00:00+02:00,,,,,,,,,,,,,35.0,1.9,True,-5.655425797139468,2026-06-05 12:58
2025-10-12 12:00:00+02:00,66.89,2025-10-12,10,6,True,10,2025,90.16,97.54,20.93,False,False,2025-10-12 12:00:00+02:00,,,,,,,,,,,,,35.0,-3.11,False,-6.968011126564678,2026-06-05 12:58
2025-10-12 13:00:00+02:00,52.16,2025-10-12,11,6,True,10,2025,90.38,97.87,20.46,False,False,2025-10-12 13:00:00+02:00,,,,,,,,,,,,,35.0,-17.84,False,-22.02122888324115,2026-06-05 12:58
2025-10-12 14:00:00+02:00,62.47,2025-10-12,12,6,True,10,2025,90.86,98.26,19.62,False,False,2025-10-12 14:00:00+02:00,,,,,,,,,,,,,35.0,-7.53,False,19.766104294478538,2026-06-05 12:58
2025-10-12 15:00:00+02:00,79.99,2025-10-12,13,6,True,10,2025,90.99,98.75,19.54,False,False,2025-10-12 15:00:00+02:00,,,,,,,,,,,,,35.0,9.99,True,28.0454618216744,2026-06-05 12:58
2025-10-12 16:00:00+02:00,88.0,2025-10-12,14,6,True,10,2025,91.17,99.28,19.49,False,False,2025-10-12 16:00:00+02:00,,,,,,,,,,,,,35.0,18.0,True,10.01375171896488,2026-06-05 12:58
2025-10-12 17:00:00+02:00,105.55,2025-10-12,15,6,True,10,2025,90.82,99.9,19.13,False,False,2025-10-12 17:00:00+02:00,,,,,,,,,,,,,35.0,35.55,True,19.94318181818182,2026-06-05 12:58
2025-10-12 18:00:00+02:00,108.9,2025-10-12,16,6,True,10,2025,90.08,100.45,18.01,False,False,2025-10-12 18:00:00+02:00,,,,,,,,,,,,,35.0,38.9,True,3.1738512553292297,2026-06-05 12:58
2025-10-12 19:00:00+02:00,116.64,2025-10-12,17,6,True,10,2025,89.52,100.94,16.88,False,False,2025-10-12 19:00:00+02:00,,,,,,,,,,,,,35.0,46.64,True,7.107438016528911,2026-06-05 12:58
2025-10-12 20:00:00+02:00,115.53,2025-10-12,18,6,True,10,2025,89.31,101.51,16.5,False,False,2025-10-12 20:00:00+02:00,,,,,,,,,,,,,35.0,45.53,True,-0.9516460905349744,2026-06-05 12:58
2025-10-12 21:00:00+02:00,110.45,2025-10-12,19,6,True,10,2025,89.22,102.13,16.38,False,False,2025-10-12 21:00:00+02:00,,,,,,,,,,,,,35.0,40.45,True,-4.397126287544362,2026-06-05 12:58
2025-10-12 22:00:00+02:00,107.79,2025-10-12,20,6,True,10,2025,89.26,102.74,16.42,False,False,2025-10-12 22:00:00+02:00,,,,,,,,,,,,,35.0,37.79,True,-2.408329560887279,2026-06-05 12:58
2025-10-12 23:00:00+02:00,93.45,2025-10-12,21,6,True,10,2025,89.19,103.27,16.4,False,False,2025-10-12 23:00:00+02:00,,,,,,,,,,,,,35.0,23.45,True,-13.303645978291122,2026-06-05 12:58
2025-10-13 00:00:00+02:00,93.45,2025-10-12,22,6,True,10,2025,89.08,103.71,16.35,False,False,2025-10-13 00:00:00+02:00,,,,,,,,,,,,,35.0,23.45,True,0.0,2026-06-05 12:58
2025-10-13 01:00:00+02:00,90.26,2025-10-12,23,6,True,10,2025,89.0,104.18,16.34,False,False,2025-10-13 01:00:00+02:00,,,,,,,,,,,,,35.0,20.26,True,-3.413590155163182,2026-06-05 12:58
2025-10-13 02:00:00+02:00,90.83,2025-10-13,0,0,False,10,2025,89.08,104.67,16.35,False,False,2025-10-13 02:00:00+02:00,,,,,,,,,,,,,35.0,20.83,True,0.6315089740748903,2026-06-05 12:58
2025-10-13 03:00:00+02:00,89.12,2025-10-13,1,0,False,10,2025,89.24,105.14,16.33,False,False,2025-10-13 03:00:00+02:00,,,,,,,,,,,,,35.0,19.12,True,-1.8826378949686196,2026-06-05 12:58
2025-10-13 04:00:00+02:00,93.45,2025-10-13,2,0,False,10,2025,89.54,105.59,16.34,False,False,2025-10-13 04:00:00+02:00,,,,,,,,,,,,,35.0,23.45,True,4.858617594254944,2026-06-05 12:58
2025-10-13 05:00:00+02:00,98.1,2025-10-13,3,0,False,10,2025,90.01,106.04,16.41,False,False,2025-10-13 05:00:00+02:00,,,,,,,,,,,,,35.0,28.1,True,4.97592295345104,2026-06-05 12:58
2025-10-13 06:00:00+02:00,131.41,2025-10-13,4,0,False,10,2025,91.81,106.42,18.45,False,False,2025-10-13 06:00:00+02:00,,,,,,,,,,,,,35.0,61.41,True,33.955147808358824,2026-06-05 12:58
2025-10-13 07:00:00+02:00,218.64,2025-10-13,5,0,False,10,2025,97.2,107.09,31.77,False,False,2025-10-13 07:00:00+02:00,,,,,,,,,,,,,35.0,148.64,True,66.38003196103797,2026-06-05 12:58
2025-10-13 08:00:00+02:00,199.56,2025-10-13,6,0,False,10,2025,101.83,107.56,37.94,False,False,2025-10-13 08:00:00+02:00,,,,,,,,,,,,,35.0,129.56,True,-8.72667398463226,2026-06-05 12:58
2025-10-13 09:00:00+02:00,150.19,2025-10-13,7,0,False,10,2025,104.62,107.73,38.95,False,False,2025-10-13 09:00:00+02:00,,,,,,,,,,,,,35.0,80.19,True,-24.739426738825422,2026-06-05 12:58
2025-10-13 10:00:00+02:00,125.1,2025-10-13,8,0,False,10,2025,106.66,107.87,38.68,False,True,2025-10-13 10:00:00+02:00,,,,,,,,,,,,,35.0,55.1,True,-16.705506358612432,2026-06-05 12:58
2025-10-13 11:00:00+02:00,110.0,2025-10-13,9,0,False,10,2025,108.25,108.0,37.97,False,True,2025-10-13 11:00:00+02:00,,,,,,,,,,,,,35.0,40.0,True,-12.070343725019983,2026-06-05 12:58
2025-10-13 12:00:00+02:00,95.1,2025-10-13,10,0,False,10,2025,109.42,108.04,37.06,False,True,2025-10-13 12:00:00+02:00,,,,,,,,,,,,,35.0,25.1,True,-13.54545454545455,2026-06-05 12:58
2025-10-13 13:00:00+02:00,89.86,2025-10-13,11,0,False,10,2025,110.99,108.08,35.28,False,True,2025-10-13 13:00:00+02:00,,,,,,,,,,,,,35.0,19.86,True,-5.509989484752886,2026-06-05 12:58
2025-10-13 14:00:00+02:00,92.1,2025-10-13,12,0,False,10,2025,112.23,108.07,34.01,False,True,2025-10-13 14:00:00+02:00,,,,,,,,,,,,,35.0,22.1,True,2.4927665257066467,2026-06-05 12:58
2025-10-13 15:00:00+02:00,101.84,2025-10-13,13,0,False,10,2025,113.14,108.12,33.39,False,True,2025-10-13 15:00:00+02:00,,,,,,,,,,,,,35.0,31.84,True,10.575461454940282,2026-06-05 12:58
2025-10-13 16:00:00+02:00,117.9,2025-10-13,14,0,False,10,2025,114.38,108.2,32.97,False,True,2025-10-13 16:00:00+02:00,,,,,,,,,,,,,35.0,47.9,True,15.769835035349566,2026-06-05 12:58
2025-10-13 17:00:00+02:00,180.6,2025-10-13,15,0,False,10,2025,117.51,108.55,35.55,False,True,2025-10-13 17:00:00+02:00,,,,,,,,,,,,,35.0,110.6,True,53.18066157760812,2026-06-05 12:58
2025-10-13 18:00:00+02:00,305.74,2025-10-13,16,0,False,10,2025,125.71,109.53,52.26,False,True,2025-10-13 18:00:00+02:00,,,,,,,,,,,,,35.0,235.74,True,69.29125138427466,2026-06-05 12:58
2025-10-13 19:00:00+02:00,306.58,2025-10-13,17,0,False,10,2025,133.63,110.35,63.91,False,True,2025-10-13 19:00:00+02:00,,,,,,,,,,,,,35.0,236.58,True,0.2747432458952037,2026-06-05 12:58
2025-10-13 20:00:00+02:00,186.95,2025-10-13,18,0,False,10,2025,136.6,110.67,64.69,False,True,2025-10-13 20:00:00+02:00,,,,,,,,,,,,,35.0,116.95,True,-39.02081022897775,2026-06-05 12:58
2025-10-13 21:00:00+02:00,137.18,2025-10-13,19,0,False,10,2025,137.72,110.77,64.45,False,True,2025-10-13 21:00:00+02:00,,,,,,,,,,,,,35.0,67.18,True,-26.62209146830703,2026-06-05 12:58
2025-10-13 22:00:00+02:00,121.99,2025-10-13,20,0,False,10,2025,138.31,110.79,64.23,False,True,2025-10-13 22:00:00+02:00,,,,,,,,,,,,,35.0,51.99,True,-11.073042717597325,2026-06-05 12:58
2025-10-13 23:00:00+02:00,111.28,2025-10-13,21,0,False,10,2025,139.05,110.83,63.79,False,False,2025-10-13 23:00:00+02:00,,,,,,,,,,,,,35.0,41.28,True,-8.779408148208868,2026-06-05 12:58
2025-10-14 00:00:00+02:00,109.18,2025-10-13,22,0,False,10,2025,139.71,110.88,63.38,False,False,2025-10-14 00:00:00+02:00,,,,,,,,,,,,,35.0,39.18,True,-1.8871315600287542,2026-06-05 12:58
2025-10-14 01:00:00+02:00,103.01,2025-10-13,23,0,False,10,2025,140.24,110.93,63.0,False,False,2025-10-14 01:00:00+02:00,,,,,,,,,,,,,35.0,33.01,True,-5.651218171826344,2026-06-05 12:58
2025-10-14 02:00:00+02:00,99.52,2025-10-14,0,1,False,10,2025,140.6,110.99,62.72,False,False,2025-10-14 02:00:00+02:00,,,,,,,,,,,,,35.0,29.52,True,-3.3880205805261743,2026-06-05 12:58
2025-10-14 03:00:00+02:00,98.87,2025-10-14,1,1,False,10,2025,141.01,111.05,62.41,False,False,2025-10-14 03:00:00+02:00,,,,,,,,,,,,,35.0,28.87,True,-0.6531350482315013,2026-06-05 12:58
2025-10-14 04:00:00+02:00,100.05,2025-10-14,2,1,False,10,2025,141.28,111.09,62.2,False,False,2025-10-14 04:00:00+02:00,,,,,,,,,,,,,35.0,30.05,True,1.193486396277943,2026-06-05 12:58
2025-10-14 05:00:00+02:00,101.45,2025-10-14,3,1,False,10,2025,141.42,111.12,62.1,False,False,2025-10-14 05:00:00+02:00,,,,,,,,,,,,,35.0,31.45,True,1.3993003498250944,2026-06-05 12:58
2025-10-14 06:00:00+02:00,123.29,2025-10-14,4,1,False,10,2025,141.08,111.05,62.18,False,False,2025-10-14 06:00:00+02:00,,,,,,,,,,,,,35.0,53.29,True,21.52784622966979,2026-06-05 12:58
2025-10-14 07:00:00+02:00,160.2,2025-10-14,5,1,False,10,2025,138.65,110.64,60.12,False,False,2025-10-14 07:00:00+02:00,,,,,,,,,,,,,35.0,90.2,True,29.937545624138195,2026-06-05 12:58
2025-10-14 08:00:00+02:00,190.82,2025-10-14,6,1,False,10,2025,138.28,110.06,59.77,False,False,2025-10-14 08:00:00+02:00,,,,,,,,,,,,,35.0,120.82,True,19.113607990012493,2026-06-05 12:58
2025-10-14 09:00:00+02:00,156.45,2025-10-14,7,1,False,10,2025,138.54,109.73,59.83,False,False,2025-10-14 09:00:00+02:00,,,,,,,,,,,,,35.0,86.45,True,-18.011738811445344,2026-06-05 12:58
2025-10-14 10:00:00+02:00,134.73,2025-10-14,8,1,False,10,2025,138.95,109.61,59.77,False,True,2025-10-14 10:00:00+02:00,,,,,,,,,,,,,35.0,64.73,True,-13.883029721955896,2026-06-05 12:58
2025-10-14 11:00:00+02:00,119.85,2025-10-14,9,1,False,10,2025,139.36,109.55,59.6,False,True,2025-10-14 11:00:00+02:00,,,,,,,,,,,,,35.0,49.85,True,-11.044310843910043,2026-06-05 12:58
2025-10-14 12:00:00+02:00,107.65,2025-10-14,10,1,False,10,2025,139.88,109.53,59.25,False,True,2025-10-14 12:00:00+02:00,,,,,,,,,,,,,35.0,37.65,True,-10.17939090529828,2026-06-05 12:58
2025-10-14 13:00:00+02:00,103.0,2025-10-14,11,1,False,10,2025,140.43,109.52,58.82,False,True,2025-10-14 13:00:00+02:00,,,,,,,,,,,,,35.0,33.0,True,-4.319554110543433,2026-06-05 12:58
2025-10-14 14:00:00+02:00,105.27,2025-10-14,12,1,False,10,2025,140.98,109.52,58.41,False,True,2025-10-14 14:00:00+02:00,,,,,,,,,,,,,35.0,35.27,True,2.20388349514562,2026-06-05 12:58
